Name,Precursor_type,NCE,CE,Ion_mode,InChIKey,Formula,Ionization,PrecursorMZ,SMILES,RT,MSMS,intensity,TQ_CE
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,180.1,0.005,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,418.2,0.0045,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,193.1,0.0045,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,297.1,0.0045,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,429.2,0.0044,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,358.1,0.0043,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,347.2,0.0037,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,103.1,0.0037,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,268.1,0.0036,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,371.2,0.0036,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,374.2,0.0035,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,204.1,0.0033,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,245.1,0.0033,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,386.1,0.0033,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,194.1,0.0033,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,129.1,0.0031,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,166.1,0.0031,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,212.1,0.0031,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,220.1,0.0031,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,389.2,0.003,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,167.1,0.003,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,141.1,0.0029,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,192.1,0.0029,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,360.1,0.0028,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,217.1,0.0028,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,475.2,0.0028,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,360.2,0.0027,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,343.1,0.0027,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,272.1,0.0027,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,334.1,0.0027,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,402.2,0.0027,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,155.1,0.0026,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,254.1,0.0026,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,218.1,0.0025,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,153.1,0.0025,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,362.2,0.0025,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,333.1,0.0025,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,311.1,0.0025,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,255.1,0.0024,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,182.1,0.0024,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,397.2,0.0024,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,398.2,0.0024,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,234.1,0.0023,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,335.2,0.0023,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,357.1,0.0023,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,413.2,0.0023,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,308.1,0.0021,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,231.1,0.0021,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,266.1,0.002,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,224.1,0.0019,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,183.1,0.0019,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,230.1,0.0019,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,194.1,0.0019,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,280.1,0.0019,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,234.1,0.0019,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,115.1,0.0019,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,222.1,0.0018,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,232.1,0.0018,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,286.1,0.0018,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,372.2,0.0018,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,193.1,0.0018,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,345.1,0.0018,42
"Acetic acid, 2-[[2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)[1,1'-biphenyl]-3-yl]oxy]-",[M+H]+,60.0,57.0,P,SJRVJRYZAQYCEE-UHFFFAOYSA-N,C31H26N2O3,ESI,475.2,CCC1=C(C(=NN1C2=CC=CC=C2C3=CC(=CC=C3)OCC(=O)O)C4=CC=CC=C4)C5=CC=CC=C5,14.94,269.1,0.0018,42
